mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-let-7d-5p,NM_001045,SLC6A4,2460,2480,"0,846153846154","-18,9",1,"0,006767237","0,485","-0,08042253","0,0642838625","-10,5818211374173",16,20,10,CDS,,0,0
hsa-let-7d-3p,NM_001045,SLC6A4,1387,1423,"0,923076923077","-26,7",1,"3,341337E-05","0,471","0,683008025","0,2186367975","-5,48126098107298",21,36,8,CDS,,0,0
hsa-let-7d-3p,NM_001045,SLC6A4,5571,5587,"0,923076923077","-22,7",1,"1,799828E-05","0,441","4,51519888888889","5,261113883275","-17,0124029530468",15,16,15,3UTR,,0,0
hsa-let-7e-5p,NM_001045,SLC6A4,2490,2514,1,-24,1,"0,111606","0,426","0,6700135","0,186447765","-5,69428359855016",14,16,14,3UTR,,0,0
hsa-let-7e-5p,NM_001045,SLC6A4,1124,1146,1,"-22,1",1,"0,1710964","0,397","0,504897742857143","0,088564825","-10,4084449801225",16,22,7,CDS,,0,0
hsa-let-7e-5p,NM_001045,SLC6A4,1784,1799,1,"-20,8",1,"0,06017957","0,441","-0,100981677777778","0,020831645","-6,07158228769832",14,15,14,CDS,,0,0
hsa-let-7e-3p,NM_001045,SLC6A4,5571,5587,"0,923076923077","-21,9",1,"1,799828E-05","0,441","6,02748375","5,699804858275","-15,2578891212214",15,16,15,3UTR,,0,0
hsa-let-7e-3p,NM_001045,SLC6A4,484,499,"0,846153846154","-21,3",0,"1,334967E-05","0,456","0,037859571428572","0,1918993275","-17,9670848570352",13,15,7,5UTR,,0,0
hsa-let-7f-1-3p,NM_001045,SLC6A4,5571,5587,"0,961538461538","-20,1",1,"1,799828E-05","0,441","4,51519888888889","5,261113883275","-17,0124029530468",15,16,15,3UTR,,0,1
hsa-let-7f-1-3p,NM_001045,SLC6A4,5016,5031,1,"-17,6",1,"0,0001929237","0,456","4,8630604695","5,1610291632","-17,0124029530468",14,15,14,3UTR,,0,1
hsa-let-7f-2-3p,NM_001045,SLC6A4,2670,2684,"0,961538461538","-16,1",1,"0,005375184","0,485","0,233265207692308","0,08391749875","-6,51454019367874",13,14,13,3UTR,,0,0
hsa-miR-15a-5p,NM_001045,SLC6A4,2963,2981,"0,923076923077","-18,9",1,"0,005037972","0,559","-0,42951737","0,22078728125","-11,3982828438746",16,18,13,3UTR,,1,1
hsa-miR-15a-5p,NM_001045,SLC6A4,1148,1163,"0,846153846154","-18,1",1,"0,0005961201","0,441","0,298624555555556","0,00824393375","-17,0302401727998",14,15,14,CDS,,1,1
hsa-miR-15a-3p,NM_001045,SLC6A4,4990,5011,1,"-23,3",1,"0,0001568136","0,426","4,719099625","5,84833160945","-13,8994978985634",17,21,8,3UTR,,0,1
hsa-miR-15a-3p,NM_001045,SLC6A4,3638,3659,"0,948717948718","-22,9",1,"0,0001919807","0,471","0,64762612","1,02462611375","-4,95700071937229",17,21,6,3UTR,,0,1
hsa-miR-16-5p,NM_001045,SLC6A4,2969,2981,1,"-17,4",1,"0,005037972","0,559","-0,427178972727273","0,22239495875","-10,3988469265389",11,12,11,3UTR,MIRT053620,1,1
hsa-miR-16-1-3p,NM_001045,SLC6A4,4295,4320,"0,923076923077","-18,9",1,"0,02443247","0,647","3,63884383333333","4,1228408075","-6,51454019367874",19,25,10,3UTR,,0,0
hsa-miR-17-5p,NM_001045,SLC6A4,5365,5406,"0,846153846154","-23,4",1,"0,0003548668","0,441","2,74527055555555","5,071358025","-13,4976292297232",16,23,9,3UTR,MIRT699291,0,0
hsa-miR-18a-5p,NM_001045,SLC6A4,3528,3560,1,"-19,9",1,"0,07752918","0,544","0,571183196774194","0,382358835","-6,51454019367874",18,32,9,3UTR,,0,0
hsa-miR-18a-5p,NM_001045,SLC6A4,985,1004,1,"-18,9",1,"0,005144414","0,5","-0,213537375","-0,09005911","-7,5709298519245",15,19,10,CDS,,0,0
hsa-miR-18a-3p,NM_001045,SLC6A4,2051,2072,"0,846153846154","-23,3",1,"0,000140063","0,368","-0,38874018","0,4264122975","-8,81343632025268",15,21,10,CDS,,0,0
hsa-miR-19a-3p,NM_001045,SLC6A4,4308,4348,"0,846153846154","-15,1",1,"0,002326987","0,691","3,71371672","4,5025719825","-7,14012814695347",20,40,7,3UTR,,0,0
hsa-miR-19b-1-5p,NM_001045,SLC6A4,5061,5083,"0,923076923077","-21,4",1,"0,003143131","0,632","3,5942815","5,57292748445","-9,06124504818596",19,22,8,3UTR,,0,0
hsa-miR-19b-1-5p,NM_001045,SLC6A4,361,402,"0,846153846154","-20,9",1,"0,009164607","0,426","-0,043258173529412","0,1223035725","-3,79332483735712",20,41,10,5UTR,,0,0
hsa-miR-19b-2-5p,NM_001045,SLC6A4,3014,3050,"0,884615384615","-18,4",1,"0,0007338976","0,676","0,363602446666667","-0,21408955125","-5,49511392050811",17,20,15,3UTR,,0,0
hsa-miR-21-5p,NM_001045,SLC6A4,1323,1342,"0,846153846154","-19,4",1,"2,205174E-06","0,382","0,499760375","0,4224362625","-10,7290230518624",17,19,12,CDS,,0,0
hsa-miR-21-5p,NM_001045,SLC6A4,2206,2254,"0,807692307692","-18,2",1,"0,003316811","0,603","0,510300936363637","0,070828455","-4,95700071937229",19,28,10,CDS,,0,0
hsa-miR-22-5p,NM_001045,SLC6A4,1156,1184,"0,923076923077","-18,4",1,"0,0003178539","0,441","0,167739","0,01543690875","-4,6730240064523",18,28,7,CDS,,0,0
hsa-miR-22-5p,NM_001045,SLC6A4,2039,2060,"0,846153846154","-18,4",1,"0,0005561106","0,368","-0,1996773","0,4664063675","-6,06974896877108",16,21,12,CDS,,0,0
hsa-miR-22-3p,NM_001045,SLC6A4,1286,1341,1,"-27,9",1,"3,387709E-06","0,382","0,3051829","0,42843031375","-4,52877439760775",17,23,13,CDS,,0,0
hsa-miR-23a-5p,NM_001045,SLC6A4,107,126,"0,923076923077","-27,5",1,"5,409336E-07","0,279","0,709282714285714","0,798375385","-8,17563878707392",15,19,7,5UTR,,0,0
hsa-miR-23a-5p,NM_001045,SLC6A4,668,697,"0,807692307692",-26,1,"4,309715E-05","0,471","0,360251094736842","0,24703333375","-7,82643663868126",17,29,12,CDS,,0,0
hsa-miR-23a-3p,NM_001045,SLC6A4,530,550,"0,846153846154","-22,7",1,"0,001826579","0,529","0,107736217647059","0,1439958775","-6,82534711231631",18,20,14,5UTR,,0,0
hsa-miR-23a-3p,NM_001045,SLC6A4,420,438,1,"-22,2",1,"0,00147639","0,515","0,389065685714286","-0,0756367175","-7,71479939808574",16,18,10,5UTR,,0,0
hsa-miR-24-3p,NM_001045,SLC6A4,2688,2701,1,"-22,3",1,"5,285302E-05","0,5","0,309338444444445","0,30424844875","-8,88086065272384",12,13,12,3UTR,MIRT732998,0,0
hsa-miR-24-2-5p,NM_001045,SLC6A4,2107,2129,"0,923076923077","-20,7",1,"0,01363573","0,485","0,276097285714286","0,33042644875","-14,0479409265627",17,22,7,CDS,,0,0
hsa-miR-24-2-5p,NM_001045,SLC6A4,3775,3799,1,"-18,7",1,"0,0007497108","0,559","0,694372107692308","1,42734911375","-6,07158228769832",18,24,10,3UTR,,0,0
hsa-miR-25-5p,NM_001045,SLC6A4,3479,3498,"0,846153846154","-20,3",1,"0,001791248","0,515","0,3035822","0,4780156375","-3,79332483735712",16,19,9,3UTR,,0,0
hsa-miR-25-3p,NM_001045,SLC6A4,4787,4822,"0,865384615385","-22,8",1,"1,849657E-06","0,515","5,64094657941177","4,94011322375","-3,93757444620166",22,35,10,3UTR,,0,0
hsa-miR-26b-3p,NM_001045,SLC6A4,1949,1969,"0,923076923077","-19,9",1,"4,759053E-08","0,353","0,4765880875","0,3529688625","-13,3533796208787",15,20,8,CDS,,0,0
hsa-miR-27a-5p,NM_001045,SLC6A4,3631,3661,1,"-30,2",1,"0,001925876","0,485","0,575426754545455","1,04713360125","-4,6730240064523",20,30,8,3UTR,,0,0
hsa-miR-27a-5p,NM_001045,SLC6A4,1307,1347,"0,923076923077",-27,1,"3,394622E-05","0,426","0,4458123375","0,40325517875","-6,57398276764535",19,40,13,CDS,,0,0
hsa-miR-27a-5p,NM_001045,SLC6A4,3333,3357,1,"-25,3",1,"0,0001819703","0,529","0,046354228571429","0,0527851125","-8,70703595965483",18,24,8,3UTR,,0,0
hsa-miR-27a-3p,NM_001045,SLC6A4,394,425,1,"-24,2",1,"0,001255272","0,529","-0,090862492307692","0,0084198825","-8,8705554823539",17,20,13,5UTR,,1,0
hsa-miR-28-5p,NM_001045,SLC6A4,3647,3661,1,"-20,9",1,"0,001925876","0,485","0,9723769","1,11144062375","-8,1454110924732",13,14,13,3UTR,,0,0
hsa-miR-28-3p,NM_001045,SLC6A4,2561,2615,"0,846153846154","-23,7",1,"1,274993E-05","0,441","0,25116545","0,12827451375","-6,08354497638831",18,24,12,3UTR,,0,0
hsa-miR-28-3p,NM_001045,SLC6A4,977,995,"0,923076923077","-22,7",1,"0,001059649","0,485","-0,0349135","-0,09605309125","-8,81432218342424",15,18,14,CDS,,0,0
hsa-miR-29a-5p,NM_001045,SLC6A4,2475,2492,"0,884615384615","-16,5",1,"0,0003577575","0,5","0,886223258333333","0,04755919375","-10,9443842871288",14,17,12,3UTR,,0,0
hsa-miR-29a-3p,NM_001045,SLC6A4,1400,1421,"0,846153846154",-17,1,"7,273527E-05","0,456","0,426497666666667","0,27558088","-11,4182731997095",13,21,9,CDS,,0,0
hsa-miR-30a-5p,NM_001045,SLC6A4,568,586,"0,846153846154","-16,4",1,"0,001548022","0,529","0,385622166666667","0,017458385","-15,0141728300833",14,18,11,5UTR,,0,0
hsa-miR-30a-3p,NM_001045,SLC6A4,2441,2460,"0,846153846154","-20,1",1,"0,0003344816","0,529","-0,214219444444444","0,3529686025","-7,27063564855292",16,19,9,CDS,,0,0
hsa-miR-31-5p,NM_001045,SLC6A4,1059,1085,"0,961538461538","-28,9",1,"0,006131613","0,603","0,09551792","-0,03671170375","-3,93757444620166",21,26,10,CDS,,0,0
hsa-miR-31-5p,NM_001045,SLC6A4,1824,1849,"0,923076923077","-24,8",1,"0,0925126","0,544","0,425833008333334","0,2158602775","-3,79332483735712",16,25,11,CDS,,0,0
hsa-miR-31-3p,NM_001045,SLC6A4,1406,1423,"0,871794871795","-17,8",1,"3,341337E-05","0,471","0,09216075","0,27138500625","-14,0099985948163",14,17,8,CDS,,0,0
hsa-miR-33a-5p,NM_001045,SLC6A4,5584,5614,"0,846153846154","-17,8",1,"8,899485E-06","0,412","5,48137285714286","5,791396658275","-6,69537312491512",19,30,12,3UTR,,0,0
hsa-miR-92a-1-5p,NM_001045,SLC6A4,5512,5536,1,"-23,6",1,"0,01024641","0,485","4,33692635714286","6,136468525","-5,38561431512816",19,24,9,3UTR,,0,0
hsa-miR-92a-1-5p,NM_001045,SLC6A4,1764,1791,"0,846153846154","-23,4",1,"0,0001582778","0,441","0,01931","0,00165059875","-3,93757444620166",17,27,11,CDS,,0,0
hsa-miR-92a-1-5p,NM_001045,SLC6A4,5019,5064,"0,846153846154","-22,8",1,"0,0001163327","0,485","5,59553285809091","5,15938977875","-3,93757444620166",23,45,10,3UTR,,0,0
hsa-miR-92a-3p,NM_001045,SLC6A4,352,377,"0,923076923077","-23,4",1,"6,74257E-07","0,382","-0,25188583","-0,008752735","-6,50068725424361",19,25,10,5UTR,,0,0
hsa-miR-92a-2-5p,NM_001045,SLC6A4,496,520,"0,923076923077","-22,1",1,"0,02198433","0,5","0,247033875","0,041862235","-6,57398276764535",19,24,8,5UTR,MIRT782666,0,0
hsa-miR-92a-2-5p,NM_001045,SLC6A4,734,785,"0,807692307692","-21,6",1,"0,001237271","0,397","0,115205531707317","0,38803250125","-5,22670505886791",20,51,8,CDS,MIRT782666,0,0
hsa-miR-93-5p,NM_001045,SLC6A4,4809,4849,"0,923076923077","-26,4",1,"1,249269E-06","0,456","5,1815455","4,8641420775","-12,255122761395",17,23,10,3UTR,MIRT699286,0,0
hsa-miR-93-5p,NM_001045,SLC6A4,5384,5406,1,"-26,3",1,"0,0003548668","0,441","5,024589","4,7789059","-12,255122761395",17,22,10,3UTR,MIRT699286,0,0
hsa-miR-93-5p,NM_001045,SLC6A4,1872,1898,"0,923076923077","-22,6",1,"0,0004300494","0,426","0,458003966666667","0,47195966875","-4,17062352650528",20,26,9,CDS,MIRT699286,0,0
hsa-miR-96-5p,NM_001045,SLC6A4,10,33,"0,923076923077","-23,3",1,"2,199306E-07","0,274","1,0424108625","1,33112367839286","-6,23647057277561",19,23,8,5UTR,,0,0
hsa-miR-98-5p,NM_001045,SLC6A4,1101,1139,"0,846153846154","-17,4",1,"0,09098123","0,426","-0,056308153846154","0,10954415","-5,22670505886791",15,18,10,CDS,,0,0
hsa-miR-99a-5p,NM_001045,SLC6A4,2179,2202,"0,846153846154","-19,9",1,"7,422605E-06","0,397","-0,223170430769231","0,4605891325","-5,38561431512816",15,18,11,CDS,,0,0
hsa-miR-99a-3p,NM_001045,SLC6A4,4995,5031,"0,846153846154","-22,3",1,"0,0001929237","0,456","5,6910065","5,8015887132","-7,82643663868126",17,21,11,3UTR,,0,0
hsa-miR-100-5p,NM_001045,SLC6A4,2188,2202,"0,961538461538","-20,4",1,"7,422605E-06","0,397","0,018472553846154","0,4991288825","-5,61866339543177",12,14,8,CDS,,0,0
hsa-miR-100-3p,NM_001045,SLC6A4,3024,3043,"0,846153846154","-15,4",1,"0,02694434","0,647","0,215891318181818","0,0053582625","-8,57350836846426",15,19,11,3UTR,,0,0
hsa-miR-101-5p,NM_001045,SLC6A4,5051,5071,"0,923076923077","-20,7",1,"0,002671222","0,544","5,6020992756","5,68822849695","-7,3025209902843",17,20,13,3UTR,,0,0
hsa-miR-101-5p,NM_001045,SLC6A4,5609,5629,"0,953846153846","-19,3",1,"0,0001024584","0,515","6,944705","5,22599327","-7,3025209902843",16,20,13,3UTR,,0,0
hsa-miR-101-5p,NM_001045,SLC6A4,607,628,1,"-18,9",1,"0,0023209","0,559","0,028468781818182","0,11688063375","-10,2047627901617",18,21,12,CDS,,0,0
hsa-miR-29b-2-5p,NM_001045,SLC6A4,5455,5474,"0,846153846154","-21,5",1,"0,001194236","0,544","5,51105333333333","5,5218420125","-5,8138406368927",16,19,7,3UTR,,0,0
hsa-miR-29b-2-5p,NM_001045,SLC6A4,4895,4916,"0,923076923077","-19,6",1,"0,01136798","0,603","5,13729363636364","5,1684955225","-7,37138011119915",17,21,7,3UTR,,0,0
hsa-miR-103a-2-5p,NM_001045,SLC6A4,3792,3812,"0,846153846154","-23,7",1,"0,0002166471","0,544","1,107422","1,3742957625","-8,42925875961972",18,20,10,3UTR,,0,0
hsa-miR-103a-3p,NM_001045,SLC6A4,1327,1360,"0,923076923077","-23,4",1,"0,0002780467","0,456","0,355901366666667","0,4248339825","-6,24613133203853",17,22,7,CDS,,0,0
hsa-miR-103a-3p,NM_001045,SLC6A4,3267,3287,"0,923076923077","-21,8",1,"6,632277E-05","0,456","0,1508534375","0,2199835","-9,4537630761341",16,20,6,3UTR,,0,0
hsa-miR-103a-1-5p,NM_001045,SLC6A4,3792,3812,"0,846153846154","-23,6",1,"0,0002166471","0,544","1,107422","1,3742957625","-8,42925875961972",18,20,10,3UTR,,0,0
hsa-miR-103a-1-5p,NM_001045,SLC6A4,5368,5413,1,-23,1,"1,387319E-06","0,456","2,897290625","5,083127275","-9,06124504818596",15,19,8,3UTR,,0,0
hsa-miR-103a-1-5p,NM_001045,SLC6A4,2173,2206,"0,846153846154","-22,2",1,"2,083358E-06","0,426","-0,666679255555555","0,2213517875","-6,03692083205025",21,33,9,CDS,,0,0
hsa-miR-105-5p,NM_001045,SLC6A4,2593,2616,"0,923076923077",-22,0,"0,0002157632","0,426","0,166549986363636","0,132637545","-15,5665584046434",16,23,7,3UTR,,0,0
hsa-miR-105-3p,NM_001045,SLC6A4,1816,1837,"0,923076923077","-20,7",1,"0,02622548","0,529","0,084169041666667","0,15613104375","-10,6174389581493",18,21,14,CDS,,0,0
hsa-miR-107,NM_001045,SLC6A4,1339,1360,1,"-23,2",1,"0,0002780467","0,456","0,3559012","0,515944255","-6,24613133203853",17,21,7,CDS,,0,0
hsa-miR-107,NM_001045,SLC6A4,1160,1177,"0,846153846154","-22,2",1,"1,808466E-05","0,397","0,136118","-0,05409459125","-12,0538392692512",13,17,6,CDS,,0,0
hsa-miR-107,NM_001045,SLC6A4,3267,3287,"0,923076923077","-21,8",1,"6,632277E-05","0,456","0,1508534375","0,2199835","-9,4537630761341",16,20,6,3UTR,,0,0
hsa-miR-192-5p,NM_001045,SLC6A4,3984,4002,"0,923076923077","-17,2",1,"0,002550616","0,485","1,50413533636364","0,84456491625","-6,01339037761805",16,18,11,3UTR,,0,0
hsa-miR-196a-5p,NM_001045,SLC6A4,1518,1540,"0,923076923077","-20,6",1,"0,0005389474","0,5","-0,1595905","-0,08286598625","-11,6364640109141",19,22,13,CDS,,0,0
hsa-miR-196a-5p,NM_001045,SLC6A4,1632,1652,"0,846153846154","-19,3",1,"0,04929177","0,529","-0,0780706","-0,052895675","-13,4274746309529",16,20,10,CDS,,0,0
hsa-miR-196a-5p,NM_001045,SLC6A4,4836,4858,1,"-19,2",1,"0,004173795","0,485","3,5542926875","5,6505437425","-12,7427635937124",15,22,8,3UTR,,0,0
hsa-miR-197-5p,NM_001045,SLC6A4,1478,1516,"0,923076923077","-27,8",1,"0,02329047","0,456","0,43682191875","-0,1116378475","-4,17062352650528",22,38,8,CDS,,0,0
hsa-miR-197-5p,NM_001045,SLC6A4,2506,2546,"0,846153846154","-27,8",1,"0,006180172","0,441","-0,05133584","0,25625563375","-9,81332077336264",19,40,13,3UTR,,0,0
hsa-miR-197-3p,NM_001045,SLC6A4,2693,2739,"0,923076923077","-26,3",1,"0,02591431","0,574","0,0766458575","0,51658058","-8,05661162101414",21,46,7,3UTR,,0,0
hsa-miR-197-3p,NM_001045,SLC6A4,818,836,"0,923076923077","-24,9",1,"4,602451E-05","0,471","0,088359644444445","0,1870843875","-11,3719010267126",14,18,9,CDS,,0,0
hsa-miR-197-3p,NM_001045,SLC6A4,2007,2046,"0,923076923077","-22,7",1,"1,457135E-05","0,353","0,350891242857143","0,26134575875","-3,93757444620166",20,39,8,CDS,,0,0
hsa-miR-198,NM_001045,SLC6A4,1115,1157,"0,846153846154","-28,4",1,"0,00828126","0,412","0,23002566875","0,0573955375","-5,83853320739471",19,26,6,CDS,,0,0
hsa-miR-198,NM_001045,SLC6A4,1571,1593,1,"-23,6",1,"0,004539365","0,456","-0,015732384615385","-0,2147362375","-5,72816300081173",19,22,15,CDS,,0,0
hsa-miR-208a-5p,NM_001045,SLC6A4,5426,5445,"0,846153846154","-22,3",1,"0,0001030009","0,397","5,11220572222222","4,7671361375","-3,93757444620166",17,19,12,3UTR,,0,0
hsa-miR-208a-5p,NM_001045,SLC6A4,5616,5634,"0,846153846154","-21,8",1,"6,647041E-05","0,559","3,92423877777778","5,322024275","-6,01339037761805",15,18,9,3UTR,,0,0
hsa-miR-129-5p,NM_001045,SLC6A4,96,145,"0,923076923077","-25,3",1,"4,936568E-07","0,353","0,922448181818182","0,7730678725","-5,93929536754377",18,23,11,5UTR,,0,0
hsa-miR-129-5p,NM_001045,SLC6A4,3959,3978,"0,923076923077","-23,4",1,"0,003218018","0,588","1,26052385","0,5344278275","-4,84971449560288",17,19,10,3UTR,,0,0
hsa-miR-148a-3p,NM_001045,SLC6A4,4804,4823,"0,815384615385",-18,1,"1,927498E-06","0,5","5,622252","4,67391066125","-10,7628698371255",16,19,9,3UTR,,0,0
hsa-miR-30c-5p,NM_001045,SLC6A4,1734,1751,"0,846153846154","-16,7",0,"0,01887271","0,485","0,045920857142857","-0,17517525","-17,0887380976133",15,17,13,CDS,,0,0
hsa-miR-30c-2-3p,NM_001045,SLC6A4,2581,2600,1,-26,1,"0,0003777511","0,412","0,492168778571428","0,0308344025","-4,79441436372207",16,19,10,3UTR,,0,0
hsa-miR-30c-2-3p,NM_001045,SLC6A4,830,851,1,"-23,7",1,"0,0004098029","0,456","0,166509345454545","0,3805384975","-8,57350836846426",18,21,11,CDS,,0,0
hsa-miR-139-5p,NM_001045,SLC6A4,5977,6009,1,"-28,3",1,"0,01387644","0,559","0,671775421052631","1,5051966075","-8,5271361954673",20,25,9,3UTR,,0,0
hsa-miR-139-5p,NM_001045,SLC6A4,2941,2984,"0,846153846154","-23,4",1,"0,000294193","0,588","-0,3394877","0,21757192125","-4,02637391766073",20,43,7,3UTR,,0,0
hsa-miR-139-3p,NM_001045,SLC6A4,4891,4926,"0,923076923077","-24,1",1,"0,02872858","0,588","5,02705188888889","5,21078666125","-5,52986392397271",18,35,7,3UTR,,0,0
hsa-miR-147a,NM_001045,SLC6A4,1806,1829,"0,846153846154","-21,4",1,"0,002664103","0,515","0,293296633333333","0,20185335375","-9,06124504818596",17,23,9,CDS,,0,0
hsa-miR-7-1-3p,NM_001045,SLC6A4,2670,2685,"0,897435897436","-23,8",0,"0,00236799","0,5","0,392442692857143","0,08464467375","-17,1102449395148",14,15,14,3UTR,,0,0
hsa-miR-7-1-3p,NM_001045,SLC6A4,3371,3396,"0,923076923077","-21,5",1,"0,001103188","0,529","0,90646245","0,097800035","-11,7343059973821",17,25,8,3UTR,,0,0
hsa-miR-10a-5p,NM_001045,SLC6A4,2179,2203,1,"-21,8",1,"2,924217E-05","0,397","0,003929075","0,3536958875","-6,80703184794896",13,16,8,CDS,,0,0
hsa-miR-10b-5p,NM_001045,SLC6A4,2132,2147,"0,923076923077","-21,1",1,"0,0001593358","0,456","0,356934045454545","0,1319101825","-5,8138406368927",13,15,11,CDS,,0,0
hsa-miR-10b-3p,NM_001045,SLC6A4,2766,2784,"0,923076923077","-17,3",1,"0,007467843","0,647","0,988026088888889","0,32897185625","-6,2512093753823",16,18,9,3UTR,,0,0
hsa-miR-10b-3p,NM_001045,SLC6A4,2650,2683,"0,846153846154","-18,5",1,"0,005291737","0,485","0,6504454","0,05773939875","-12,5576465753243",18,33,11,3UTR,,0,0
hsa-miR-34a-5p,NM_001045,SLC6A4,1166,1199,1,"-23,7",1,"0,0008652291","0,456","-0,050456896551724","-0,01393410375","-5,49511392050811",19,33,9,CDS,,0,0
hsa-miR-34a-3p,NM_001045,SLC6A4,5987,6009,1,"-19,3",1,"0,01387644","0,559","0,912616635294118","1,4916348525","-8,05822672855006",17,22,8,3UTR,,0,0
hsa-miR-181a-5p,NM_001045,SLC6A4,3631,3654,"0,846153846154","-23,2",1,"2,093146E-07","0,471","0,585545246153846","0,86868112875","-12,5248930679242",18,23,13,3UTR,,0,0
hsa-miR-181a-5p,NM_001045,SLC6A4,2472,2485,"0,923076923077","-18,7",0,"0,0003418554","0,485","0,852288855555556","0,04828649875","-25,4043903882001",11,13,9,3UTR,,0,0
hsa-miR-181a-2-3p,NM_001045,SLC6A4,4284,4304,"0,923076923077","-19,5",1,"0,01232581","0,632","4,648285175","3,7939368","-4,90607308675591",14,18,7,3UTR,,0,0
hsa-miR-181b-5p,NM_001045,SLC6A4,1001,1017,"0,846153846154","-19,5",1,"0,0002273659","0,515","-0,045703","-0,1392107125","-13,2745490345656",15,16,15,CDS,,0,0
hsa-miR-181b-3p,NM_001045,SLC6A4,5020,5038,"0,923076923077","-16,7",1,"3,282885E-05","0,471","7,33578714285714","5,20371749765","-9,13293759170271",14,18,11,3UTR,,0,0
hsa-miR-182-5p,NM_001045,SLC6A4,5438,5462,"0,846153846154","-19,3",1,"0,001258438","0,529","6,21721233333333","5,259975225","-8,93977691407531",15,24,6,3UTR,,0,0
hsa-miR-182-3p,NM_001045,SLC6A4,3593,3616,"0,923076923077","-23,2",1,"1,936109E-05","0,397","0,788029886666667","0,62109902625","-4,65016475487752",18,23,9,3UTR,,0,0
hsa-miR-182-3p,NM_001045,SLC6A4,2753,2777,1,"-19,4",1,"0,01048013","0,632","0,855661034782609","0,18281170125","-3,93757444620166",20,24,14,3UTR,,0,0
hsa-miR-182-3p,NM_001045,SLC6A4,873,890,"0,846153846154","-18,8",1,"0,00024752","0,456","0,295960641666667","0,36072615125","-7,91236201216959",14,17,6,CDS,,0,0
hsa-miR-183-3p,NM_001045,SLC6A4,3412,3432,1,"-19,5",1,"0,01069869","0,485","0,303583366666667","0,3365402125","-7,08103967572289",17,20,8,3UTR,,0,0
hsa-miR-183-3p,NM_001045,SLC6A4,2170,2185,"0,846153846154","-18,8",1,"0,0004507824","0,382","-0,730508075","0,22498765","-12,4177091170452",12,15,8,CDS,,0,0
hsa-miR-187-5p,NM_001045,SLC6A4,2170,2206,"0,846153846154","-27,2",1,"2,083358E-06","0,426","-0,2760298375","0,3456971125","-10,0937920368276",18,36,7,CDS,,0,0
hsa-miR-187-3p,NM_001045,SLC6A4,248,306,"0,923076923077","-26,4",1,"8,988486E-09","0,176","0,522202111111111","0,192803345","-7,32605144471649",18,23,11,5UTR,,0,0
hsa-miR-187-3p,NM_001045,SLC6A4,4851,4879,"0,923076923077","-23,1",1,"0,01615864","0,471","4,15766761904762","5,40714538","-7,27063564855292",17,28,8,3UTR,,0,0
hsa-miR-199b-5p,NM_001045,SLC6A4,3501,3542,1,"-20,8",1,"0,00115376","0,529","-0,032243266666667","0,67817147625","-9,59714486771124",16,24,9,3UTR,,0,0
hsa-miR-203a-5p,NM_001045,SLC6A4,5585,5610,"0,846153846154","-17,3",1,"0,0008925137","0,397","5,75574714285714","5,678839399525","-13,9517348926536",14,22,7,3UTR,,0,0
