miRNA,Gene,ΔG open,Probability exact,Conservation PhyloP,miRmap score
hsa-miR-1976,ZNF714,27.1449,70.740203354902,7.35712306363258,83.0841
hsa-miR-4430,ZNF714,19.7599,89.8800723131903,7.35712306363258,86.83
hsa-miR-5007-5p,ZNF714,30.9056,92.8310124512706,7.35712306363258,88.8457
hsa-miR-4726-3p,ZNF714,16.5903,98.8573543168189,6.11397810194545,93.7165
hsa-miR-4634,ZNF714,25.028,99.6231764673262,0.0000131269134937713,94.7588
hsa-miR-5001-3p,ZNF714,65.8358,98.800057064903,7.35712306363258,97.5663
hsa-miR-4309,ZNF714,32.973,83.5360009987907,6.11397810194545,19.6608
hsa-miR-3646,ZNF714,17.7125,92.9952986512763,0.0000131269134937713,24.1926
hsa-miR-4774-3p,ZNF714,36.0103,70.9736830732393,6.11397810194545,25.5695
hsa-miR-581,ZNF714,24.1292,78.0678852388245,6.11397810194545,27.7363
hsa-miR-509-3-5p,ZNF714,30.696,88.8911486975989,6.11397810194545,31.1499
hsa-miR-217,ZNF714,25.9856,88.8911486975989,6.11397810194545,31.2102
hsa-miR-5197-5p,ZNF714,23.1379,89.0703904252404,0.0000131269134937713,33.863
hsa-miR-4419b,ZNF714,17.7372,61.8826042971855,6.11397810194545,35.1408
hsa-miR-150-5p,ZNF714,9.20745,98.2376022083684,0.0000131269134937713,35.7551
hsa-miR-3136-3p,ZNF714,17.2783,81.665708098151,6.11397810194545,38.7554
hsa-miR-2682-3p,ZNF714,54.881,49.4005474451141,6.11397810194545,38.8041
hsa-miR-629-3p,ZNF714,26.0189,75.9040581603508,6.11397810194545,39.8252
hsa-miR-4474-3p,ZNF714,19.1867,78.2292593319472,6.11397810194545,42.8425
hsa-miR-3150a-5p,ZNF714,23.7736,89.6137539427681,6.11397810194545,42.9605
hsa-miR-2276,ZNF714,25.9914,72.719560854282,6.11397810194545,44.0905
hsa-miR-181b-3p,ZNF714,44.1074,85.2839854103445,6.11397810194545,54.5593
hsa-miR-4790-3p,ZNF714,23.037,88.4539066920681,6.11397810194545,56.802
hsa-miR-5787,ZNF714,19.5277,65.5838921454746,6.11397810194545,60.1033
hsa-miR-4673,ZNF714,16.5178,74.7580511623102,6.11397810194545,60.8206
hsa-miR-4727-5p,ZNF714,65.836,94.4896664351955,6.11397810194545,65.271
hsa-miR-4722-3p,ZNF714,43.3325,47.2743841319916,6.11397810194545,70.293
hsa-miR-1915-3p,ZNF714,17.2799,98.8573543168189,6.11397810194545,72.3672
hsa-miR-1304-3p,ZNF714,44.0787,92.1877156488724,7.35712306363258,78.2789
hsa-miR-3652,ZNF714,19.7599,89.8800723131903,7.35712306363258,85.3314
hsa-miR-3135b,ZNF714,19.5817,83.6883909323807,7.35712306363258,86.1494
hsa-miR-4797-5p,ZNF714,31.2037,98.5356284659687,7.35712306363258,86.2172
hsa-miR-652-3p,ZNF714,23.3363,98.895962967914,0.0000131269134937713,88.9362
hsa-miR-4284,ZNF714,48.2662,96.4382686781064,7.35712306363258,90.4205
hsa-miR-663b,ZNF714,18.9634,93.2462277760162,7.35712306363258,93.8455
