miRNA,Gene,ΔG open,Probability exact,Conservation PhyloP,miRmap score
hsa-miR-4327,NRIP3,8.03096,47.9597051151002,4.89972547685811,4.4807
hsa-miR-29b-1-5p,NRIP3,36.6395,43.2639792360583,2.22166447425333,4.53062
hsa-miR-320d,NRIP3,19.1139,1.38952419116619,75.5197109138603,4.54486
hsa-miR-382-3p,NRIP3,53.2048,53.8473036755901,6.63740065059609,4.59539
hsa-miR-924,NRIP3,21.5271,42.4797937732649,6.63740065059609,4.60244
hsa-miR-548a-3p,NRIP3,54.8749,25.1940462284576,17.6045955748912,4.62253
hsa-miR-548t-5p,NRIP3,60.9313,1.91560869152377,62.0836323534836,4.73598
hsa-miR-4453,NRIP3,7.9737,4.38457190557277,24.5602713700573,4.77354
hsa-miR-3591-3p,NRIP3,49.6002,38.7949329959833,60.2180354077488,4.78946
hsa-miR-4496,NRIP3,66.3438,6.15023807248265,46.5514482464216,4.80056
hsa-miR-548n,NRIP3,62.5596,1.91560869152377,62.0836323534836,5.11633
hsa-miR-643,NRIP3,32.7057,96.5244856297594,6.63740065059609,5.19774
hsa-miR-449c-3p,NRIP3,32.2962,9.57779561873519,5.49375769319174,5.26191
hsa-miR-320c,NRIP3,15.3093,1.38952419116619,75.5197109138603,5.32261
hsa-miR-508-5p,NRIP3,3.94374,32.5983645421866,4.89972547685811,5.66054
hsa-miR-548d-3p,NRIP3,62.5429,14.3133073835696,94.8271559609905,5.8457
hsa-miR-140-3p,NRIP3,24.5045,8.47766204906683,26.018212017243,5.98051
hsa-miR-7-2-3p,NRIP3,33.5124,1.57318054892285,62.0836323534836,6.02208
hsa-miR-4778-5p,NRIP3,60.991,7.19729539622235,46.5514482464216,6.07364
hsa-miR-3153,NRIP3,55.4777,1.60004008793943,27.6393464529833,6.36056
hsa-miR-34a-3p,NRIP3,34.5386,3.88343393784851,32.2137607596387,6.50068
hsa-miR-320b,NRIP3,14.4805,1.38952419116619,75.5197109138603,6.66343
hsa-miR-2909,NRIP3,45.8096,5.1721109382607,65.6424304900395,6.67598
hsa-miR-578,NRIP3,49.3705,4.92623153077532,48.869884326951,6.96232
hsa-miR-361-5p,NRIP3,31.7222,49.6241290980353,19.0681939217927,7.09592
hsa-miR-182-5p,NRIP3,54.1383,35.3571598407449,43.5396485951512,7.16892
hsa-miR-514b-5p,NRIP3,21.617,2.12289493784433,12.7624578675303,7.17322
hsa-miR-382-5p,NRIP3,61.3071,47.3575108425639,53.6636099773469,7.25419
hsa-miR-500b,NRIP3,21.815,6.07953428595372,21.3302892896069,7.36213
hsa-miR-9-5p,NRIP3,23.7897,3.99396233499545,35.4419707067675,7.47954
hsa-miR-4429,NRIP3,15.3093,1.38952419116619,75.5197109138603,7.69769
hsa-miR-514a-3p,NRIP3,32.7457,39.1516738341155,25.8849213376272,7.9059
hsa-miR-5692c,NRIP3,22.8831,19.9720035001046,43.5396485951512,7.93209
hsa-miR-5695,NRIP3,24.0243,24.6992978569527,56.9438287557379,7.99588
hsa-miR-101-5p,NRIP3,27.2465,16.7611190978912,68.3478479803653,8.15266
hsa-miR-607,NRIP3,75.1307,71.0143286501595,88.6782340153246,8.1613
hsa-miR-4743-3p,NRIP3,45.3717,9.77488949096527,25.3662376047478,8.21325
hsa-miR-3978,NRIP3,62.7068,40.9571801015737,47.4124818832185,8.24051
hsa-miR-5186,NRIP3,25.184,8.37264806708131,72.0600866087499,8.88473
hsa-miR-548an,NRIP3,14.6452,2.40779347957583,67.6153268266724,8.98886
hsa-miR-7-1-3p,NRIP3,33.5124,1.57318054892285,62.0836323534836,9.05273
hsa-miR-4799-5p,NRIP3,50.5671,2.99957851899848,27.3790660122288,9.22471
hsa-miR-411-5p,NRIP3,47.7759,7.38556775318717,22.8792257011314,9.29271
hsa-miR-4495,NRIP3,35.4458,16.4437071926097,12.6943029326706,9.45885
hsa-miR-4784,NRIP3,13.6362,2.99778943205706,82.9398694160899,9.52532
hsa-miR-4733-5p,NRIP3,21.7519,6.56819511487874,31.3988157161184,9.71232
hsa-miR-483-3p,NRIP3,3.93851,8.30963503091093,38.2703611227029,9.73577
hsa-miR-4420,NRIP3,48.9471,39.2621092916811,47.5572717390548,9.81675
hsa-miR-22-5p,NRIP3,49.3687,10.3822186753724,48.869884326951,9.82381
hsa-miR-21-3p,NRIP3,49.6663,38.7949329959833,60.2180354077488,9.87991
hsa-miR-3685,NRIP3,39.1451,34.5438300742262,27.4638264926581,9.92197
hsa-miR-3150b-3p,NRIP3,12.6902,2.99778943205706,82.9398694160899,9.96838
hsa-miR-548h-5p,NRIP3,71.0459,29.4025983118764,62.0836323534836,10.1262
hsa-miR-583,NRIP3,53.0977,0.620797678741016,7.69276511475482,10.1896
hsa-miR-548p,NRIP3,54.3722,1.56394080554143,96.2902817390062,10.2153
hsa-miR-6504-3p,NRIP3,18.2203,15.1438309726421,55.7168955322156,10.3563
hsa-miR-506-5p,NRIP3,68.7085,5.67090992652042,72.0600866087499,10.5656
hsa-miR-4719,NRIP3,73.1579,40.5706985974023,83.6834171771176,10.7104
hsa-miR-1197,NRIP3,32.8394,3.28031026949845,25.639854989612,10.8533
hsa-miR-4427,NRIP3,61.5351,5.9297931304328,43.5396485951512,10.8814
hsa-miR-744-3p,NRIP3,40.778,20.9450731721069,4.16662673897146,11.0234
hsa-miR-6512-5p,NRIP3,23.059,10.9520932084866,26.3550486174932,11.6444
hsa-miR-4499,NRIP3,75.2963,4.45015627016111,92.7169783630398,11.8629
hsa-miR-4715-5p,NRIP3,52.6082,6.67454123086393,40.8578070414602,11.8868
hsa-miR-4680-3p,NRIP3,61.5351,5.9297931304328,43.5396485951512,11.8974
hsa-miR-873-5p,NRIP3,80.2483,35.0465789946942,62.0836323534836,12.0489
hsa-miR-4679,NRIP3,54.5872,9.45743886085814,13.7999434755105,12.0732
hsa-miR-30d-3p,NRIP3,37.7563,3.75032122242812,46.5514482464216,12.2647
hsa-miR-466,NRIP3,24.1803,15.6460532354824,82.5827517344919,12.3329
hsa-miR-548y,NRIP3,71.0459,29.4025983118764,62.0836323534836,12.4141
hsa-miR-3149,NRIP3,31.4157,95.4811536342397,61.4593032208064,12.4653
hsa-miR-4709-5p,NRIP3,8.91896,24.8623371175749,96.2902817390062,12.5018
hsa-miR-3942-3p,NRIP3,69.0463,20.3850424896531,72.0600866087499,12.6792
hsa-miR-5585-3p,NRIP3,8.69855,11.1315208152908,11.8069892150591,12.7673
hsa-miR-3681-5p,NRIP3,56.3211,5.56651554174405,45.8964152630824,12.8428
hsa-miR-5195-5p,NRIP3,17.9168,5.26354799640076,75.9637550166141,13.3058
hsa-miR-4728-3p,NRIP3,16.4595,46.4153435813679,6.63740065059609,13.361
hsa-miR-5088,NRIP3,42.1714,2.38070159160582,18.8281814354726,13.5014
hsa-miR-1278,NRIP3,45.7524,12.8858793331337,5.18728364385266,13.5091
hsa-miR-379-3p,NRIP3,33.4815,16.4437071926097,12.6943029326706,13.615
hsa-miR-1208,NRIP3,51.8073,13.2693635358058,39.1726395216973,13.6802
hsa-miR-27a-3p,NRIP3,37.3015,48.3721477423349,6.63740065059609,13.6979
hsa-miR-513b,NRIP3,72.7175,4.79352155354087,72.0600866087499,13.7252
hsa-miR-4662a-5p,NRIP3,31.2703,8.78168290966567,24.0233018466811,13.7347
hsa-miR-4538,NRIP3,6.90998,4.38457190557277,24.5602713700573,13.7887
hsa-miR-380-3p,NRIP3,33.4815,16.4437071926097,12.6943029326706,14.0055
hsa-miR-548av-5p,NRIP3,81.0087,29.4025983118764,62.0836323534836,14.0085
hsa-miR-3662,NRIP3,79.725,20.3849340601415,40.8578070414602,14.0115
hsa-miR-4448,NRIP3,36.1569,6.29183926966838,70.4599421076861,14.036
hsa-miR-4712-3p,NRIP3,46.1469,5.51965850280221,81.1342493381082,14.0932
hsa-miR-411-3p,NRIP3,33.4815,16.4437071926097,12.6943029326706,14.1541
hsa-miR-3936,NRIP3,41.3276,8.20355998870474,20.0365794571417,14.4388
hsa-miR-489,NRIP3,54.7226,14.2422705635407,55.1187414650449,14.4805
hsa-miR-223-5p,NRIP3,52.0715,37.6110143937079,25.639854989612,14.5318
hsa-miR-26b-3p,NRIP3,48.0719,12.1606717796861,11.9541812960648,14.5455
hsa-miR-4317,NRIP3,55.5867,56.0310817841983,2.22166447425333,15.2878
hsa-miR-337-3p,NRIP3,15.9927,12.2530382336399,54.0678401514741,15.3465
hsa-miR-548h-3p,NRIP3,59.8117,14.3133073835696,94.8271559609905,15.4227
hsa-miR-548ac,NRIP3,62.5429,14.3133073835696,94.8271559609905,15.46
hsa-miR-4748,NRIP3,35.9108,5.58906113519193,20.2348089778112,15.4669
hsa-miR-4436a,NRIP3,30.1081,33.4058778399044,53.6636099773469,15.5182
hsa-miR-452-3p,NRIP3,30.8762,7.36038887160041,31.3988157161184,15.6751
hsa-miR-450a-3p,NRIP3,22.4143,3.74871026968433,7.21720329270247,15.7315
hsa-miR-4484,NRIP3,14.6452,2.40779347957583,67.6153268266724,15.788
hsa-miR-4276,NRIP3,63.346,9.23172734253053,72.9155544342254,15.7885
hsa-miR-181a-2-3p,NRIP3,2.91247,7.36995390351663,38.338686707438,15.8657
hsa-miR-27b-3p,NRIP3,37.3015,48.3721477423349,6.63740065059609,15.9117
hsa-miR-4660,NRIP3,37.1789,8.50425825926952,91.0008313274316,16.0377
hsa-miR-892a,NRIP3,48.2341,13.3542948232498,34.7004051096773,16.1024
hsa-miR-4259,NRIP3,52.6082,6.67454123086393,40.8578070414602,16.3622
hsa-miR-4762-3p,NRIP3,39.9279,4.01079988915406,88.6782340153246,16.4547
hsa-miR-548ay-5p,NRIP3,80.7375,29.4025983118764,62.0836323534836,16.5824
hsa-miR-199a-3p,NRIP3,42.9297,10.0356779562958,33.6613442720779,16.6767
hsa-miR-100-3p,NRIP3,19.4448,2.29419033127849,69.1452948481984,16.7193
hsa-miR-299-5p,NRIP3,35.5818,15.2436558280011,10.3876810742856,16.7329
hsa-miR-197-3p,NRIP3,29.0747,6.85471235431914,75.2372591162148,16.8188
hsa-miR-148a-3p,NRIP3,14.2934,15.3479108034054,61.4593032208064,16.9619
hsa-miR-200a-5p,NRIP3,32.5474,9.15559433545643,38.7963696733118,16.9731
hsa-miR-335-5p,NRIP3,32.6942,12.1777726626586,76.5993339141555,17.2619
hsa-miR-1276,NRIP3,54.6331,0.620797678741016,7.69276511475482,17.399
hsa-miR-4759,NRIP3,57.9615,20.3370779206999,76.5993339141555,17.4219
hsa-miR-27a-5p,NRIP3,24.1019,5.76514291706676,39.3133075266965,17.4297
hsa-miR-548ar-5p,NRIP3,80.7375,29.4025983118764,62.0836323534836,17.6207
hsa-miR-5703,NRIP3,48.8399,15.7353217033905,46.5514482464216,17.7433
hsa-miR-3129-5p,NRIP3,42.9297,10.0356779562958,33.6613442720779,17.8583
hsa-miR-664a-3p,NRIP3,31.9269,12.3286678179815,51.2420357374969,17.8603
hsa-miR-16-2-3p,NRIP3,74.2764,60.5410059501469,53.1023819178342,17.9742
hsa-miR-568,NRIP3,28.7539,30.4250498814478,21.948632549731,18.1593
hsa-miR-3163,NRIP3,79.7731,59.6267670331532,93.6878580119526,18.4682
hsa-miR-3146,NRIP3,35.4734,14.2112209983973,5.49375769319174,18.6804
hsa-miR-6513-3p,NRIP3,75.2946,6.5570578550443,21.424803066762,19.0036
hsa-miR-591,NRIP3,26.1695,15.0273854221478,5.49375769319174,19.0949
hsa-miR-513a-5p,NRIP3,38.9764,5.97005145909721,9.84977954005133,19.3096
hsa-miR-3651,NRIP3,2.01697,16.5681532920671,42.0297253705301,19.8906
hsa-miR-186-5p,NRIP3,72.4212,41.723544399639,76.5993339141555,20.413
hsa-miR-4777-5p,NRIP3,47.959,45.3428517921927,96.2902817390062,20.4304
hsa-miR-4778-3p,NRIP3,13.0654,20.4367943465472,25.2454700006052,20.6716
hsa-miR-190b,NRIP3,36.4156,25.7917174413671,62.6153248576353,20.8555
hsa-miR-4696,NRIP3,76.1878,4.27986772219182,70.0721993369071,20.9671
hsa-miR-3192,NRIP3,49.7109,2.61483963197785,76.5993339141555,20.9752
hsa-miR-1178-5p,NRIP3,84.2502,6.47815989542438,35.4419707067675,21.0898
hsa-miR-3132,NRIP3,25.637,47.418068724793,47.8710312253829,21.2674
hsa-miR-190a,NRIP3,36.1804,25.7917174413671,62.6153248576353,21.4753
hsa-miR-193a-3p,NRIP3,74.7841,10.1403046900256,94.0293284126661,21.5261
hsa-miR-3190-3p,NRIP3,56.6668,8.2008415059496,23.7321600323027,21.6461
hsa-miR-495-5p,NRIP3,61.3071,5.53582998996098,20.0365794571417,21.6915
hsa-miR-4796-3p,NRIP3,60.4965,57.5740182443496,85.2005076965063,21.7587
hsa-miR-4422,NRIP3,56.5498,1.56394080554143,93.6878580119526,21.8896
hsa-miR-298,NRIP3,13.4622,4.27986772219182,54.0582837584506,21.9881
hsa-miR-3934-3p,NRIP3,41.8409,5.90028481334712,72.8597650518769,22.2279
hsa-miR-5007-5p,NRIP3,26.2149,6.45830954983629,88.6782340153246,22.2686
hsa-miR-431-5p,NRIP3,38.4122,11.9513408625754,5.49375769319174,22.7002
hsa-miR-4690-5p,NRIP3,80.0058,2.69978640935208,15.5267758187026,22.7482
hsa-miR-4789-3p,NRIP3,60.0926,59.1879605446693,7.10789548403984,22.7632
hsa-miR-1226-3p,NRIP3,53.8935,5.8198223707741,2.03602366362442,22.8206
hsa-miR-4470,NRIP3,54.4824,3.45660891039648,76.5197585645563,23.2943
hsa-miR-33a-3p,NRIP3,81.6065,12.020805454686,39.7091889838417,23.3493
hsa-miR-4289,NRIP3,50.7544,17.1940006880627,5.49375769319174,23.4054
hsa-miR-4666a-3p,NRIP3,38.1294,50.0481504481159,46.2799574215434,23.6274
hsa-miR-1231,NRIP3,24.7435,11.3278401910094,31.3988157161184,23.7612
hsa-miR-4724-3p,NRIP3,12.7257,51.8890589511118,6.63740065059609,23.924
hsa-miR-548ah-5p,NRIP3,66.8682,57.5740182443496,85.2005076965063,24.1154
hsa-miR-4266,NRIP3,63.1816,4.33216172664394,32.1612399787502,24.1921
hsa-miR-4278,NRIP3,53.8009,4.34727215358204,26.662047743372,24.5598
hsa-miR-5000-5p,NRIP3,51.4637,5.58659823628556,12.7624578675303,24.8898
hsa-miR-145-5p,NRIP3,8.66378,42.5845289365063,93.6878580119526,25.1044
hsa-miR-5706,NRIP3,46.7316,3.32065379277912,21.6854248072674,25.1384
hsa-miR-4293,NRIP3,5.61403,26.6393341684471,94.7487620336057,25.2654
hsa-miR-3170,NRIP3,45.6628,7.92249520470485,44.7923630767752,25.3298
hsa-miR-1285-5p,NRIP3,25.5091,5.13646860880445,47.0253298235467,25.6725
hsa-miR-4288,NRIP3,24.961,11.3278401910094,31.3988157161184,25.7795
hsa-miR-3618,NRIP3,55.9808,24.6698824794484,28.5127456422913,25.9772
hsa-miR-4279,NRIP3,16.4443,34.5989277560497,89.571126671171,26.0442
hsa-miR-4503,NRIP3,41.3125,9.72149570146691,26.3550486174932,26.4186
hsa-miR-657,NRIP3,39.3805,11.8288697292221,29.3249471608915,26.6599
hsa-miR-5580-3p,NRIP3,41.817,23.4963498753913,8.96107436960951,26.7109
hsa-miR-532-5p,NRIP3,57.6156,10.173855878901,71.3442760159345,26.7373
hsa-miR-3609,NRIP3,42.3073,57.5740182443496,85.2005076965063,27.0807
hsa-miR-4302,NRIP3,76.1392,15.5485751045532,96.2902817390062,27.0986
hsa-miR-23a-3p,NRIP3,48.7846,12.7289121251611,21.948632549731,27.3465
hsa-miR-3927-5p,NRIP3,19.5768,14.9505553682135,25.8359316964685,27.4047
hsa-miR-4500,NRIP3,61.9868,12.1074561243854,71.3442760159345,27.4179
hsa-miR-4516,NRIP3,49.0266,15.7353217033905,46.5514482464216,27.507
hsa-miR-31-3p,NRIP3,41.7585,20.9257185042861,69.1166387960415,27.5138
hsa-miR-632,NRIP3,24.5134,11.3278401910094,31.3988157161184,27.5437
hsa-miR-181c-3p,NRIP3,25.5611,13.7856429103286,21.948632549731,27.6799
hsa-miR-2054,NRIP3,55.8741,67.5523447339736,26.3550486174932,27.6903
hsa-miR-587,NRIP3,31.0051,50.7338276996199,62.0836323534836,27.7919
hsa-miR-4999-3p,NRIP3,55.062,17.8732418735566,5.23824232203548,28.1589
hsa-miR-135b-5p,NRIP3,20.8708,42.1312935780143,35.5238038854876,28.2059
hsa-miR-892b,NRIP3,74.7841,10.1403046900256,94.0293284126661,28.3546
hsa-miR-3136-5p,NRIP3,17.1275,8.76425673815837,55.1187414650449,28.4314
hsa-miR-597,NRIP3,75.0742,20.1840916247961,96.2902817390062,28.7816
hsa-miR-372,NRIP3,18.9877,10.4811993295339,93.5022303282372,28.8263
hsa-miR-23b-3p,NRIP3,48.7846,12.7289121251611,21.948632549731,29.1214
hsa-miR-205-3p,NRIP3,91.1224,34.5597149976757,76.5993339141555,29.4768
hsa-miR-98-5p,NRIP3,50.8484,12.1074561243854,71.3442760159345,29.6935
hsa-miR-1246,NRIP3,56.0957,12.2956742665944,13.0662277726896,29.9797
hsa-miR-3157-3p,NRIP3,22.9065,7.37787700282862,12.5032013260283,30.0746
hsa-miR-518c-5p,NRIP3,46.7013,27.7851785222204,30.9715346818962,30.0928
hsa-miR-561-3p,NRIP3,62.4494,20.6363975874743,46.2799574215434,30.2477
hsa-miR-3665,NRIP3,38.0696,51.5635148324601,30.6171211444778,30.2669
hsa-miR-885-5p,NRIP3,20.3809,12.6238052035942,68.3478479803653,30.4401
hsa-miR-769-5p,NRIP3,26.1465,9.62250730234036,34.0549547731886,30.8021
hsa-miR-548as-3p,NRIP3,77.6723,2.94011267685047,24.8920278547854,30.8419
hsa-miR-5089-5p,NRIP3,35.7024,7.86577882517244,31.3988157161184,30.8582
hsa-miR-6510-5p,NRIP3,80.0058,2.69978640935208,15.5267758187026,30.9292
hsa-miR-342-3p,NRIP3,72.7103,5.23303283385021,81.1342493381082,31.1541
hsa-miR-519a-3p,NRIP3,19.6872,10.4811993295339,93.5022303282372,31.4904
hsa-miR-3156-5p,NRIP3,50.998,29.6080412564998,94.0293284126661,31.7544
hsa-miR-4802-5p,NRIP3,45.6808,31.5014838578663,77.7179438475272,31.9369
hsa-miR-1260b,NRIP3,40.0238,10.3991569140775,62.0836323534836,32.0519
hsa-miR-4699-5p,NRIP3,95.7114,38.6267743134205,19.2145590072483,32.3288
hsa-miR-5687,NRIP3,44.0889,9.8308081390909,12.7624578675303,32.7763
hsa-miR-4650-5p,NRIP3,80.7806,6.5272165044587,62.0836323534836,32.954
hsa-miR-4714-3p,NRIP3,27.9684,4.3066188316968,8.54556817679117,33.4101
hsa-miR-1233-3p,NRIP3,45.5673,9.54613420134772,80.6411762134552,33.8489
hsa-miR-342-5p,NRIP3,45.5097,9.86830151520948,47.4124818832185,34.2635
hsa-miR-4418,NRIP3,27.7617,40.3449483542491,36.8828857471518,34.3599
hsa-miR-548ay-3p,NRIP3,77.6723,2.94011267685047,24.8920278547854,34.3949
hsa-miR-4439,NRIP3,16.9743,8.76425673815837,55.1187414650449,34.5564
hsa-miR-151a-3p,NRIP3,41.0697,40.4414273846786,38.7963696733118,34.6188
hsa-miR-4731-3p,NRIP3,24.2043,36.8505130342341,80.0845294467518,34.7211
hsa-miR-4267,NRIP3,59.4955,26.4611612459914,96.2902817390062,34.9866
hsa-miR-3185,NRIP3,79.2969,23.3348518628268,87.9985618153576,35.0777
hsa-miR-520h,NRIP3,79.5451,84.2361768249887,87.7522746643875,35.2169
hsa-miR-125a-3p,NRIP3,40.2503,7.82386307397356,25.0103932337587,35.3051
hsa-miR-5002-5p,NRIP3,35.8081,51.9615828044426,98.2678643837564,35.3145
hsa-miR-1914-5p,NRIP3,19.5469,11.0202953712836,9.05690083811405,35.3399
hsa-miR-620,NRIP3,52.9926,20.3218280843898,82.5827517344919,35.5093
hsa-miR-130a-5p,NRIP3,48.4058,12.7289121251611,21.948632549731,35.6864
hsa-miR-4430,NRIP3,41.2899,6.97664134011441,38.7963696733118,35.6878
hsa-miR-3161,NRIP3,80.8097,11.1315208152908,13.3583672324935,35.7783
hsa-miR-326,NRIP3,48.3142,3.01039049029811,31.3988157161184,36.0062
hsa-miR-1299,NRIP3,46.7316,3.32065379277912,21.6854248072674,36.2959
hsa-miR-122-5p,NRIP3,36.0152,9.84228617739037,54.2033755332973,36.3439
hsa-miR-3156-3p,NRIP3,34.9867,10.3991569140775,62.0836323534836,36.7729
hsa-miR-619,NRIP3,34.3958,5.32495007982736,46.5514482464216,36.8213
hsa-miR-4738-3p,NRIP3,44.3652,3.89117890296287,19.2326610209562,36.9301
hsa-miR-302c-3p,NRIP3,18.9877,10.4811993295339,93.5022303282372,36.9475
hsa-miR-3617-5p,NRIP3,52.4848,38.5750999061775,36.2393650669466,37.0813
hsa-miR-1228-3p,NRIP3,36.607,14.0249158625715,40.8578070414602,37.2111
hsa-miR-708-5p,NRIP3,42.1605,24.2224635897573,62.0836323534836,37.3043
hsa-miR-4648,NRIP3,38.1469,9.63378397154686,67.6153268266724,37.3816
hsa-miR-28-5p,NRIP3,43.3654,24.2224635897573,62.0836323534836,38.114
hsa-miR-6076,NRIP3,18.8366,14.7813123905346,22.5637072083951,38.2575
hsa-miR-6506-5p,NRIP3,49.7109,2.61483963197785,76.5993339141555,38.3988
hsa-miR-371a-3p,NRIP3,17.7252,13.6664866220443,82.5827517344919,38.6577
hsa-miR-376c-3p,NRIP3,51.8622,13.7536484594412,34.5403355265343,38.8427
hsa-miR-520f,NRIP3,33.7534,42.2420853039752,61.4593032208064,38.9088
hsa-miR-4789-5p,NRIP3,62.4438,24.3394590327747,40.8578070414602,39.0379
hsa-miR-548aa,NRIP3,74.5899,23.9375882829211,34.5360692796488,39.3381
hsa-miR-548t-3p,NRIP3,74.5899,23.9375882829211,34.5360692796488,39.3381
hsa-miR-181a-5p,NRIP3,62.7278,13.748823346175,26.56724517412,39.398
hsa-miR-3977,NRIP3,57.5097,39.0773531488782,19.672478257565,39.5108
hsa-miR-609,NRIP3,45.4534,57.6605527395723,6.63740065059609,39.8078
hsa-miR-107,NRIP3,8.3541,54.5600186003082,85.2005076965063,39.8883
hsa-miR-3120-3p,NRIP3,60.1824,34.1519348394399,44.7923630767752,39.9126
hsa-miR-103a-3p,NRIP3,8.3541,54.5600186003082,85.2005076965063,40.3611
hsa-miR-195-3p,NRIP3,74.2764,60.5410059501469,53.1023819178342,40.469
hsa-miR-939-5p,NRIP3,28.9737,2.791688165399,21.237376995898,40.4896
hsa-miR-302a-3p,NRIP3,18.9877,10.4811993295339,93.5022303282372,40.7434
hsa-miR-874,NRIP3,22.9065,7.37787700282862,12.5032013260283,40.9457
hsa-miR-4769-5p,NRIP3,17.4148,55.5173969729888,70.6333223811118,40.9982
hsa-let-7a-3p,NRIP3,64.4837,24.3394590327747,40.8578070414602,41.3217
hsa-miR-4732-5p,NRIP3,5.39239,12.3375203131073,71.3442760159345,41.3331
hsa-miR-1257,NRIP3,51.4025,57.4476591385089,18.7375138439711,41.5989
hsa-miR-20b-3p,NRIP3,47.0863,59.0113443602016,4.89972547685811,41.6323
hsa-miR-4666b,NRIP3,43.3606,15.9807131780736,42.5286530986014,41.6615
hsa-miR-208a,NRIP3,51.3265,9.8308081390909,15.8652270293125,41.8562
hsa-miR-4306,NRIP3,51.4095,19.2761958342311,34.4377486975805,41.8808
hsa-miR-4644,NRIP3,50.8419,19.2761958342311,34.4377486975805,42.2927
hsa-miR-3660,NRIP3,59.1164,36.9764926367842,76.5993339141555,42.3512
hsa-miR-492,NRIP3,48.4891,6.86301495692173,11.3073920143997,42.4275
hsa-miR-4505,NRIP3,41.2899,6.97664134011441,38.7963696733118,42.6284
hsa-miR-676-3p,NRIP3,61.0147,9.80524200924842,45.685505143978,42.9223
hsa-miR-4424,NRIP3,63.3716,47.0423449771655,6.07433482319426,43.0068
hsa-miR-4695-3p,NRIP3,47.9192,11.5713264042745,76.5993339141555,44.0456
hsa-miR-95,NRIP3,53.1944,62.3386433330488,0.0000131269134937713,44.1552
hsa-miR-4642,NRIP3,18.3434,12.569063790166,22.2778292863278,44.3837
hsa-miR-520g,NRIP3,71.0191,84.2361768249887,87.7522746643875,44.5639
hsa-miR-4318,NRIP3,59.2473,49.2194004560545,67.5823914007165,44.7256
hsa-miR-767-5p,NRIP3,48.7402,11.8954454493451,23.5993287946592,44.8212
hsa-miR-5006-3p,NRIP3,47.4179,25.3055969609996,82.5827517344919,44.8472
hsa-miR-3186-5p,NRIP3,41.5012,66.632622381679,0.387138932758305,45.0316
hsa-miR-4451,NRIP3,33.9599,50.8632847915063,35.0991351070506,45.2509
hsa-miR-335-3p,NRIP3,75.8324,26.5802555745548,54.0582837584506,45.2791
hsa-let-7e-5p,NRIP3,50.8484,12.1074561243854,71.3442760159345,45.3796
hsa-miR-2392,NRIP3,17.6585,35.5327769247129,6.63740065059609,45.4868
